	I1model_1	I3model_1	offset_model1
0	0.9740994261302953	1.0115673163711187	2.908452033996582
1	0.9741695339132186	1.0116175945989705	2.902177333831787
2	0.9742453607557896	1.0116517354916819	2.8925108909606925
3	0.9743488954563093	1.0116777528279282	2.8831171989440927
4	0.9744449362166009	1.0116897186070457	2.8667993545532227
5	0.9746020131479607	1.011693011940748	2.8517441749572754
6	0.9747585970569371	1.0116998181637322	2.8347911834716797
7	0.9749187307270741	1.0116815950505806	2.815812110900879
8	0.9751029238895225	1.0116669946045016	2.7980656623840323
9	0.9752703542909342	1.0116430630462665	2.77230167388916
10	0.9754967501694038	1.0115876252622815	2.7435684204101562
11	0.9757642641146513	1.0115321874782968	2.722949504852295
12	0.9759689670082502	1.0114951923630435	2.6904292106628427
13	0.9762533423190108	1.0114098950201598	2.665837287902832
14	0.9764800340109105	1.011352700791534	2.6329026222229004
15	0.976766381411205	1.011259389669975	2.5951104164123535
16	0.9771180049750651	1.0111513683245472	2.5614867210388175
17	0.977449611830158	1.0110621189812212	2.5211501121520996
18	0.9778033060880285	1.0109062345193232	2.4850316047668466
19	0.9781428999057329	1.010794590506823	2.4491610527038574
20	0.9784695765369916	1.0106719687153158	2.404750347137451
21	0.9788498940035671	1.0105156451422574	2.3640241622924805
22	0.9792226189254379	1.0103791913492017	2.317544460296631
23	0.9796179242724696	1.0102193548868612	2.2663559913635254
24	0.9800532630370357	1.0100373433109266	2.2269363403320312
25	0.9804124791456005	1.0099068175185346	2.181516170501709
26	0.9808003891568808	1.0097429192779614	2.13303804397583
27	0.9812171902798299	1.0095556383681037	2.0723457336425772
28	0.9817238200810394	1.0093258734534893	2.0196499824523926
29	0.9821810490394296	1.00913617743225	1.9747080802917472
30	0.982592426916161	1.0089737063029478	1.9182424545288086
31	0.9830617842251834	1.00875469961176	1.8732309341430664
32	0.9834653723482567	1.0085935458159387	1.8043141365051278
33	0.984025347171353	1.0083105386731408	1.7493896484375
34	0.9845074244578679	1.0080814324252667	1.6928915977478027
35	0.9849920654607766	1.0078523261773926	1.6356945037841797
36	0.985477100881592	1.0076312337081936	1.5863108634948722
37	0.9859100731387176	1.0074513079102705	1.5189728736877441
38	0.9864619623947257	1.0071692887675832	1.4489641189575204
39	0.9870494478668173	1.0068773896237895	1.4021391868591309
40	0.9874814340791759	1.0066998789372479	1.3315644264221191
41	0.9880529456260444	1.0063938184585355	1.2810559272766113
42	0.9885006099501961	1.0062144415495626	1.2164130210876474
43	0.9890341587735406	1.0059425219635616	1.1453852653503427
44	0.9896363363126583	1.0056453534858447	1.0847516059875488
45	0.9901781679120445	1.0054035130143226	1.0148286819458008
46	0.9907507641081565	1.0051095280925177	0.9547038078308105
47	0.9912653808719776	1.0048383769510474	0.8968625068664551
48	0.991764220919529	1.0045861075894686	0.827418327331543
